"Regiao - Sigla","Estado - Sigla","Municipio","Revenda","CNPJ da Revenda","Nome da Rua","Numero Rua","Complemento","Bairro","Cep","Produto","Data da Coleta","Valor de Venda","Valor de Compra","Unidade de Medida","Bandeira","Coluna1"
"NE","CE","ITAPIPOCA","EMPRESA DE COMBUSTIVEIS SAO CRISTOVAO LTDA"," 04.575.419/0001-22","AVENIDA ANASTACIO BRAGA","4445","RODOVIA CE - 354","CACIMBAS","62500-001","GASOLINA ADITIVADA","6/13/2022","7.9","","R$ / litro","SP",""
"NE","CE","ITAPIPOCA","EMPRESA DE COMBUSTIVEIS SAO CRISTOVAO LTDA"," 04.575.419/0001-22","AVENIDA ANASTACIO BRAGA","4445","RODOVIA CE - 354","CACIMBAS","62500-001","DIESEL S10","6/13/2022","7.79","","R$ / litro","SP",""
"NE","CE","SOBRAL","ECONOGÁS DO BRASIL DIST. DERIV. DE PET. BIOC. E GÁS NAT"," 08.775.979/0002-62","RUA TABELIÃO IDELFONSO CAVALCANTI","455","","CENTRO","62010-000","GASOLINA","6/13/2022","7.99","","R$ / litro","RAIZEN",""
"NE","CE","SOBRAL","ECONOGÁS DO BRASIL DIST. DERIV. DE PET. BIOC. E GÁS NAT"," 08.775.979/0002-62","RUA TABELIÃO IDELFONSO CAVALCANTI","455","","CENTRO","62010-000","ETANOL","6/13/2022","6.65","","R$ / litro","RAIZEN",""
"NE","CE","SOBRAL","ECONOGÁS DO BRASIL DIST. DERIV. DE PET. BIOC. E GÁS NAT"," 08.775.979/0002-62","RUA TABELIÃO IDELFONSO CAVALCANTI","455","","CENTRO","62010-000","GASOLINA ADITIVADA","6/13/2022","8.28","","R$ / litro","RAIZEN",""
"NE","CE","SOBRAL","ECONOGÁS DO BRASIL DIST. DERIV. DE PET. BIOC. E GÁS NAT"," 08.775.979/0002-62","RUA TABELIÃO IDELFONSO CAVALCANTI","455","","CENTRO","62010-000","DIESEL S10","6/13/2022","7.7","","R$ / litro","RAIZEN",""
"NE","CE","SOBRAL","AUTO POSTO PIONEIRO LTDA"," 07.428.286/0001-50","AVENIDA JOHN SANFORD","704","","JUNCO","62030-000","GASOLINA","6/13/2022","7.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","AUTO POSTO PIONEIRO LTDA"," 07.428.286/0001-50","AVENIDA JOHN SANFORD","704","","JUNCO","62030-000","ETANOL","6/13/2022","6.79","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","AUTO POSTO PIONEIRO LTDA"," 07.428.286/0001-50","AVENIDA JOHN SANFORD","704","","JUNCO","62030-000","GASOLINA ADITIVADA","6/13/2022","8.29","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","AUTO POSTO PIONEIRO LTDA"," 07.428.286/0001-50","AVENIDA JOHN SANFORD","704","","JUNCO","62030-000","DIESEL S10","6/13/2022","7.69","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","ARCANJO E VASCONCELOS DISTRIBUIDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA"," 07.204.049/0001-05","RUA TABELIAO ILDEFONSO CAVALCANTE","320","","CENTRO","62010-001","GASOLINA","6/13/2022","7.97","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","ARCANJO E VASCONCELOS DISTRIBUIDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA"," 07.204.049/0001-05","RUA TABELIAO ILDEFONSO CAVALCANTE","320","","CENTRO","62010-001","ETANOL","6/13/2022","6.77","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","ARCANJO E VASCONCELOS DISTRIBUIDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA"," 07.204.049/0001-05","RUA TABELIAO ILDEFONSO CAVALCANTE","320","","CENTRO","62010-001","GASOLINA ADITIVADA","6/13/2022","8.24","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","ARCANJO E VASCONCELOS DISTRIBUIDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA"," 07.204.049/0001-05","RUA TABELIAO ILDEFONSO CAVALCANTE","320","","CENTRO","62010-001","DIESEL S10","6/13/2022","7.68","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA"," 05.980.738/0001-86","AVENIDA JONH SANFORD","1943","","JUNCO","62114-000","GASOLINA","6/13/2022","7.99","","R$ / litro","IPIRANGA",""
"NE","CE","SOBRAL","COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA"," 05.980.738/0001-86","AVENIDA JONH SANFORD","1943","","JUNCO","62114-000","ETANOL","6/13/2022","6.79","","R$ / litro","IPIRANGA",""
"NE","CE","SOBRAL","COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA"," 05.980.738/0001-86","AVENIDA JONH SANFORD","1943","","JUNCO","62114-000","GASOLINA ADITIVADA","6/13/2022","8.29","","R$ / litro","IPIRANGA",""
"NE","CE","SOBRAL","COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA"," 05.980.738/0001-86","AVENIDA JONH SANFORD","1943","","JUNCO","62114-000","DIESEL S10","6/13/2022","7.69","","R$ / litro","IPIRANGA",""
"NE","CE","SOBRAL","GLORIMAR PETROLEO E LUBRIFICANTES LTDA"," 01.488.905/0001-15","AVENIDA DOM JOSE","1449","","CENTRO","62011-280","GASOLINA","6/13/2022","7.99","","R$ / litro","RAIZEN",""
"NE","CE","SOBRAL","GLORIMAR PETROLEO E LUBRIFICANTES LTDA"," 01.488.905/0001-15","AVENIDA DOM JOSE","1449","","CENTRO","62011-280","ETANOL","6/13/2022","6.79","","R$ / litro","RAIZEN",""
"NE","CE","SOBRAL","GLORIMAR PETROLEO E LUBRIFICANTES LTDA"," 01.488.905/0001-15","AVENIDA DOM JOSE","1449","","CENTRO","62011-280","GASOLINA ADITIVADA","6/13/2022","8.28","","R$ / litro","RAIZEN",""
"NE","CE","SOBRAL","GLORIMAR PETROLEO E LUBRIFICANTES LTDA"," 01.488.905/0001-15","AVENIDA DOM JOSE","1449","","CENTRO","62011-280","DIESEL S10","6/13/2022","7.69","","R$ / litro","RAIZEN",""
"NE","CE","CRATEUS","MS COMERCIO DE DERIVADOS DE PETROLEO LTDA - EPP"," 08.667.823/0001-87","RODOVIA CE 187 KM 31","S/N","","CAJAS","63700-000","GASOLINA","6/13/2022","7.89","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","MS COMERCIO DE DERIVADOS DE PETROLEO LTDA - EPP"," 08.667.823/0001-87","RODOVIA CE 187 KM 31","S/N","","CAJAS","63700-000","GASOLINA ADITIVADA","6/13/2022","7.99","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","MS COMERCIO DE DERIVADOS DE PETROLEO LTDA - EPP"," 08.667.823/0001-87","RODOVIA CE 187 KM 31","S/N","","CAJAS","63700-000","DIESEL","6/13/2022","7.69","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","MS COMERCIO DE DERIVADOS DE PETROLEO LTDA - EPP"," 08.667.823/0001-87","RODOVIA CE 187 KM 31","S/N","","CAJAS","63700-000","DIESEL S10","6/13/2022","7.82","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","J LEITAO E COMPANHIA LTDA"," 07.569.593/0001-50","RUA FREI VIDAL DA PENHA","1388","","SAO JOSE","63704-015","GASOLINA","6/13/2022","8.3","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","CRATEUS","J LEITAO E COMPANHIA LTDA"," 07.569.593/0001-50","RUA FREI VIDAL DA PENHA","1388","","SAO JOSE","63704-015","ETANOL","6/13/2022","6.84","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","CRATEUS","J LEITAO E COMPANHIA LTDA"," 07.569.593/0001-50","RUA FREI VIDAL DA PENHA","1388","","SAO JOSE","63704-015","GASOLINA ADITIVADA","6/13/2022","8.35","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","CRATEUS","J LEITAO E COMPANHIA LTDA"," 07.569.593/0001-50","RUA FREI VIDAL DA PENHA","1388","","SAO JOSE","63704-015","DIESEL S10","6/13/2022","7.87","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","QUIXADA","POSTO MONOLITOS LTDA"," 05.159.709/0002-39","RUA RODRIGUES JUNIOR","947","","CENTRO","63900-000","GASOLINA","6/13/2022","7.19","","R$ / litro","BRANCA",""
"NE","CE","QUIXADA","POSTO MONOLITOS LTDA"," 05.159.709/0002-39","RUA RODRIGUES JUNIOR","947","","CENTRO","63900-000","ETANOL","6/13/2022","6.29","","R$ / litro","BRANCA",""
"NE","CE","QUIXADA","POSTO MONOLITOS LTDA"," 05.159.709/0002-39","RUA RODRIGUES JUNIOR","947","","CENTRO","63900-000","DIESEL","6/13/2022","6.99","","R$ / litro","BRANCA",""
"NE","CE","QUIXADA","POSTO MONOLITOS LTDA"," 05.159.709/0002-39","RUA RODRIGUES JUNIOR","947","","CENTRO","63900-000","DIESEL S10","6/13/2022","7.26","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","ALBERI G. DE ARAUJO"," 09.443.646/0001-18","RUA JOSE SABOIA LIVREIRO","1410","","ALTAMIRA","63704-155","GASOLINA","6/13/2022","7.89","","R$ / litro","SP",""
"NE","CE","CRATEUS","ALBERI G. DE ARAUJO"," 09.443.646/0001-18","RUA JOSE SABOIA LIVREIRO","1410","","ALTAMIRA","63704-155","ETANOL","6/13/2022","6.79","","R$ / litro","SP",""
"NE","CE","CRATEUS","ALBERI G. DE ARAUJO"," 09.443.646/0001-18","RUA JOSE SABOIA LIVREIRO","1410","","ALTAMIRA","63704-155","DIESEL","6/13/2022","7.29","","R$ / litro","SP",""
"NE","CE","CRATEUS","ALBERI G. DE ARAUJO"," 09.443.646/0001-18","RUA JOSE SABOIA LIVREIRO","1410","","ALTAMIRA","63704-155","GASOLINA ADITIVADA","6/13/2022","7.99","","R$ / litro","SP",""
"NE","CE","CRATEUS","ALBERI G. DE ARAUJO"," 09.443.646/0001-18","RUA JOSE SABOIA LIVREIRO","1410","","ALTAMIRA","63704-155","DIESEL S10","6/13/2022","7.79","","R$ / litro","SP",""
"NE","CE","CANINDE","POSTO CALIFORNIA COMERCIO DE COMBUSTIVEIS LTDA"," 17.207.706/0001-21","RUA PAULINO BARROSO","689","ESQUIN AV PERIMETRAL","BELA VISTA","62700-000","GASOLINA","6/13/2022","7.59","","R$ / litro","SP",""
"NE","CE","CANINDE","POSTO CALIFORNIA COMERCIO DE COMBUSTIVEIS LTDA"," 17.207.706/0001-21","RUA PAULINO BARROSO","689","ESQUIN AV PERIMETRAL","BELA VISTA","62700-000","ETANOL","6/13/2022","6.59","","R$ / litro","SP",""
"NE","CE","CANINDE","POSTO CALIFORNIA COMERCIO DE COMBUSTIVEIS LTDA"," 17.207.706/0001-21","RUA PAULINO BARROSO","689","ESQUIN AV PERIMETRAL","BELA VISTA","62700-000","DIESEL S10","6/13/2022","7.58","","R$ / litro","SP",""
"NE","CE","CRATEUS","POSTO DE COMBUSTIVEL SAO CRISTOVAO LTDA"," 69.714.822/0001-30","AVENIDA BENONY MOURAO FILHO","1030","","VENANCIO","63700-001","GASOLINA","6/13/2022","7.7","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","POSTO DE COMBUSTIVEL SAO CRISTOVAO LTDA"," 69.714.822/0001-30","AVENIDA BENONY MOURAO FILHO","1030","","VENANCIO","63700-001","ETANOL","6/13/2022","6.29","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","POSTO DE COMBUSTIVEL SAO CRISTOVAO LTDA"," 69.714.822/0001-30","AVENIDA BENONY MOURAO FILHO","1030","","VENANCIO","63700-001","GASOLINA ADITIVADA","6/13/2022","7.75","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","POSTO DE COMBUSTIVEL SAO CRISTOVAO LTDA"," 69.714.822/0001-30","AVENIDA BENONY MOURAO FILHO","1030","","VENANCIO","63700-001","DIESEL","6/13/2022","7.29","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","POSTO DE COMBUSTIVEL SAO CRISTOVAO LTDA"," 69.714.822/0001-30","AVENIDA BENONY MOURAO FILHO","1030","","VENANCIO","63700-001","DIESEL S10","6/13/2022","7.69","","R$ / litro","BRANCA",""
"NE","CE","FORTALEZA","JJ MARTINS PESSOA COMERCIO DE COMBUSTIVEIS LTDA"," 20.807.906/0001-20","AVENIDA MOZART PINHEIRO DE LUCENA","2400","","QUINTINO CUNHA","60352-642","GASOLINA","6/13/2022","7.59","","R$ / litro","BRANCA",""
"NE","CE","FORTALEZA","JJ MARTINS PESSOA COMERCIO DE COMBUSTIVEIS LTDA"," 20.807.906/0001-20","AVENIDA MOZART PINHEIRO DE LUCENA","2400","","QUINTINO CUNHA","60352-642","ETANOL","6/13/2022","6.59","","R$ / litro","BRANCA",""
"NE","CE","FORTALEZA","JJ MARTINS PESSOA COMERCIO DE COMBUSTIVEIS LTDA"," 20.807.906/0001-20","AVENIDA MOZART PINHEIRO DE LUCENA","2400","","QUINTINO CUNHA","60352-642","DIESEL S10","6/13/2022","7.59","","R$ / litro","BRANCA",""
"NE","CE","SOBRAL","COMERCIAL DE COMBUSTIVEL COHAB III LTDA"," 18.415.001/0001-62","AVENIDA MARTHA SABOIA","6670","","CIDADE PEDRO MENDES CARNEIRO","62030-685","GASOLINA","6/13/2022","7.89","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","COMERCIAL DE COMBUSTIVEL COHAB III LTDA"," 18.415.001/0001-62","AVENIDA MARTHA SABOIA","6670","","CIDADE PEDRO MENDES CARNEIRO","62030-685","ETANOL","6/13/2022","6.89","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","COMERCIAL DE COMBUSTIVEL COHAB III LTDA"," 18.415.001/0001-62","AVENIDA MARTHA SABOIA","6670","","CIDADE PEDRO MENDES CARNEIRO","62030-685","GASOLINA ADITIVADA","6/13/2022","7.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","COMERCIAL DE COMBUSTIVEL COHAB III LTDA"," 18.415.001/0001-62","AVENIDA MARTHA SABOIA","6670","","CIDADE PEDRO MENDES CARNEIRO","62030-685","DIESEL S10","6/13/2022","7.49","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","CRATEUS","AUTO POSTO FALPEL CRATEUS LTDA"," 22.861.042/0001-50","RUA CONTADOR RAIMUNDO LUIZ","2921","A","CIDADE 2000","63700-001","GASOLINA","6/13/2022","7.89","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","AUTO POSTO FALPEL CRATEUS LTDA"," 22.861.042/0001-50","RUA CONTADOR RAIMUNDO LUIZ","2921","A","CIDADE 2000","63700-001","ETANOL","6/13/2022","6.25","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","AUTO POSTO FALPEL CRATEUS LTDA"," 22.861.042/0001-50","RUA CONTADOR RAIMUNDO LUIZ","2921","A","CIDADE 2000","63700-001","DIESEL","6/13/2022","7.39","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","AUTO POSTO FALPEL CRATEUS LTDA"," 22.861.042/0001-50","RUA CONTADOR RAIMUNDO LUIZ","2921","A","CIDADE 2000","63700-001","GASOLINA ADITIVADA","6/13/2022","7.89","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","AUTO POSTO FALPEL CRATEUS LTDA"," 22.861.042/0001-50","RUA CONTADOR RAIMUNDO LUIZ","2921","A","CIDADE 2000","63700-001","DIESEL S10","6/13/2022","7.84","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","IRMAOS LEITAO COMERCIO DE COMBUSTIVEIS LTDA"," 14.509.686/0001-55","RODOVIA BR 226","1490","KM 03","VENANCIO","63700-000","GASOLINA","6/13/2022","7.8","","R$ / litro","BRANCA",""
"NE","CE","CRATEUS","IRMAOS LEITAO COMERCIO DE COMBUSTIVEIS LTDA"," 14.509.686/0001-55","RODOVIA BR 226","1490","KM 03","VENANCIO","63700-000","DIESEL S10","6/13/2022","7.8","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","POSTO LUAR DO SERTAO V LTDA"," 18.484.953/0001-38","RUA FRANCISCA FEITOSA","1425","","LADEIRA","62508-745","GASOLINA","6/13/2022","7.88","","R$ / litro","IPIRANGA",""
"NE","CE","ITAPIPOCA","POSTO LUAR DO SERTAO V LTDA"," 18.484.953/0001-38","RUA FRANCISCA FEITOSA","1425","","LADEIRA","62508-745","ETANOL","6/13/2022","6.62","","R$ / litro","IPIRANGA",""
"NE","CE","ITAPIPOCA","POSTO LUAR DO SERTAO V LTDA"," 18.484.953/0001-38","RUA FRANCISCA FEITOSA","1425","","LADEIRA","62508-745","GASOLINA ADITIVADA","6/13/2022","7.88","","R$ / litro","IPIRANGA",""
"NE","CE","ITAPIPOCA","POSTO LUAR DO SERTAO V LTDA"," 18.484.953/0001-38","RUA FRANCISCA FEITOSA","1425","","LADEIRA","62508-745","DIESEL S10","6/13/2022","7.78","","R$ / litro","IPIRANGA",""
"NE","CE","CANINDE","POSTO CALIFORNIA COMERCIO DE COMBUSTIVEIS LTDA"," 17.207.706/0002-02","AVENIDA LUCIANO MAGALHAES","1110","","SANTA LUZIA","62700-000","GASOLINA","6/13/2022","7.59","","R$ / litro","BRANCA",""
"NE","CE","CANINDE","POSTO CALIFORNIA COMERCIO DE COMBUSTIVEIS LTDA"," 17.207.706/0002-02","AVENIDA LUCIANO MAGALHAES","1110","","SANTA LUZIA","62700-000","ETANOL","6/13/2022","6.59","","R$ / litro","BRANCA",""
"NE","CE","CANINDE","POSTO CALIFORNIA COMERCIO DE COMBUSTIVEIS LTDA"," 17.207.706/0002-02","AVENIDA LUCIANO MAGALHAES","1110","","SANTA LUZIA","62700-000","GASOLINA ADITIVADA","6/13/2022","7.63","","R$ / litro","BRANCA",""
"NE","CE","CANINDE","POSTO CALIFORNIA COMERCIO DE COMBUSTIVEIS LTDA"," 17.207.706/0002-02","AVENIDA LUCIANO MAGALHAES","1110","","SANTA LUZIA","62700-000","DIESEL S10","6/13/2022","7.79","","R$ / litro","BRANCA",""
"NE","CE","SOBRAL","TIANGUA PETROLEO LTDA"," 04.634.517/0002-74","AVENIDA DOM JOSE TUPINAMBA DA FROTA","2150","","CENTRO","62010-295","GASOLINA","6/13/2022","7.89","","R$ / litro","BRANCA",""
"NE","CE","SOBRAL","TIANGUA PETROLEO LTDA"," 04.634.517/0002-74","AVENIDA DOM JOSE TUPINAMBA DA FROTA","2150","","CENTRO","62010-295","DIESEL S10","6/13/2022","7.09","","R$ / litro","BRANCA",""
"NE","CE","CANINDE","POSTO SIM LTDA"," 04.369.988/0008-98","AVENIDA AV DOUTOR ARAMIS PAIVA","265","","CENTRO","62700-000","GASOLINA","6/13/2022","7.44","","R$ / litro","BRANCA",""
"NE","CE","CANINDE","POSTO SIM LTDA"," 04.369.988/0008-98","AVENIDA AV DOUTOR ARAMIS PAIVA","265","","CENTRO","62700-000","ETANOL","6/13/2022","6.87","","R$ / litro","BRANCA",""
"NE","CE","CANINDE","POSTO SIM LTDA"," 04.369.988/0008-98","AVENIDA AV DOUTOR ARAMIS PAIVA","265","","CENTRO","62700-000","DIESEL S10","6/13/2022","7.59","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","LADEIRA COMERCIO DE COMBUSTIVEIS LTDA"," 29.300.254/0001-07","RUA PRESIDENTE ROOSEVELT","173","","BOA VISTA","62500-000","GASOLINA","6/13/2022","7.89","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","LADEIRA COMERCIO DE COMBUSTIVEIS LTDA"," 29.300.254/0001-07","RUA PRESIDENTE ROOSEVELT","173","","BOA VISTA","62500-000","ETANOL","6/13/2022","6.63","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","LADEIRA COMERCIO DE COMBUSTIVEIS LTDA"," 29.300.254/0001-07","RUA PRESIDENTE ROOSEVELT","173","","BOA VISTA","62500-000","GASOLINA ADITIVADA","6/13/2022","7.89","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","LADEIRA COMERCIO DE COMBUSTIVEIS LTDA"," 29.300.254/0001-07","RUA PRESIDENTE ROOSEVELT","173","","BOA VISTA","62500-000","DIESEL S10","6/13/2022","7.79","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA"," 18.717.475/0006-73","AVENIDA MONSENHOR TABOSA","3199","","JULHO II","62500-001","GASOLINA","6/13/2022","7.88","","R$ / litro","IPIRANGA",""
"NE","CE","ITAPIPOCA","POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA"," 18.717.475/0006-73","AVENIDA MONSENHOR TABOSA","3199","","JULHO II","62500-001","ETANOL","6/13/2022","6.62","","R$ / litro","IPIRANGA",""
"NE","CE","ITAPIPOCA","POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA"," 18.717.475/0006-73","AVENIDA MONSENHOR TABOSA","3199","","JULHO II","62500-001","DIESEL S10","6/13/2022","7.79","","R$ / litro","IPIRANGA",""
"NE","CE","SOBRAL","MASTER POSTO COMERCIO DE COMBUSTIVEIS LTDA"," 28.335.497/0001-18","AVENIDA SENADOR JOSE ERMIRIO DE MORAES","872","","PADRE IBIAPINA","62023-120","GASOLINA","6/13/2022","7.97","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","MASTER POSTO COMERCIO DE COMBUSTIVEIS LTDA"," 28.335.497/0001-18","AVENIDA SENADOR JOSE ERMIRIO DE MORAES","872","","PADRE IBIAPINA","62023-120","ETANOL","6/13/2022","6.59","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","MASTER POSTO COMERCIO DE COMBUSTIVEIS LTDA"," 28.335.497/0001-18","AVENIDA SENADOR JOSE ERMIRIO DE MORAES","872","","PADRE IBIAPINA","62023-120","GASOLINA ADITIVADA","6/13/2022","8.27","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","MASTER POSTO COMERCIO DE COMBUSTIVEIS LTDA"," 28.335.497/0001-18","AVENIDA SENADOR JOSE ERMIRIO DE MORAES","872","","PADRE IBIAPINA","62023-120","DIESEL S10","6/13/2022","7.19","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","QUIXADA","FACIL COMERCIO DE COMBUSTIVEIS LTDA"," 05.785.581/0004-80","AVENIDA PLACIDO CASTELO","1519","","CENTRO","63900-069","GASOLINA","6/13/2022","7.29","","R$ / litro","SP",""
"NE","CE","QUIXADA","FACIL COMERCIO DE COMBUSTIVEIS LTDA"," 05.785.581/0004-80","AVENIDA PLACIDO CASTELO","1519","","CENTRO","63900-069","DIESEL","6/13/2022","7.29","","R$ / litro","SP",""
"NE","CE","QUIXADA","FACIL COMERCIO DE COMBUSTIVEIS LTDA"," 05.785.581/0004-80","AVENIDA PLACIDO CASTELO","1519","","CENTRO","63900-069","GASOLINA ADITIVADA","6/13/2022","7.39","","R$ / litro","SP",""
"NE","CE","QUIXADA","FACIL COMERCIO DE COMBUSTIVEIS LTDA"," 05.785.581/0004-80","AVENIDA PLACIDO CASTELO","1519","","CENTRO","63900-069","DIESEL S10","6/13/2022","7.39","","R$ / litro","SP",""
"NE","CE","SOBRAL","ASA AUTOPOSTO LTDA"," 24.843.202/0001-63","RUA ANAHID ANDRADE","660","","CENTRO","62011-000","GASOLINA","6/13/2022","7.98","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","ASA AUTOPOSTO LTDA"," 24.843.202/0001-63","RUA ANAHID ANDRADE","660","","CENTRO","62011-000","ETANOL","6/13/2022","6.78","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","ASA AUTOPOSTO LTDA"," 24.843.202/0001-63","RUA ANAHID ANDRADE","660","","CENTRO","62011-000","GASOLINA ADITIVADA","6/13/2022","8.25","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","SOBRAL","ASA AUTOPOSTO LTDA"," 24.843.202/0001-63","RUA ANAHID ANDRADE","660","","CENTRO","62011-000","DIESEL S10","6/13/2022","7.68","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","QUIXADA","MACK XI COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 29.589.547/0001-56","AVENIDA JESUS MARIA JOSE","778","","CAMPO VELHO","63907-008","GASOLINA","6/13/2022","7.16","","R$ / litro","RAIZEN",""
"NE","CE","QUIXADA","MACK XI COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 29.589.547/0001-56","AVENIDA JESUS MARIA JOSE","778","","CAMPO VELHO","63907-008","ETANOL","6/13/2022","5.99","","R$ / litro","RAIZEN",""
"NE","CE","QUIXADA","MACK XI COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 29.589.547/0001-56","AVENIDA JESUS MARIA JOSE","778","","CAMPO VELHO","63907-008","GASOLINA ADITIVADA","6/13/2022","7.26","","R$ / litro","RAIZEN",""
"NE","CE","QUIXADA","MACK XI COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 29.589.547/0001-56","AVENIDA JESUS MARIA JOSE","778","","CAMPO VELHO","63907-008","DIESEL S10","6/13/2022","6.79","","R$ / litro","RAIZEN",""
"NE","CE","ITAPIPOCA","SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA."," 24.873.633/0002-53","RUA CHICO DO BEY","635","","BOA VISTA","62508-425","GASOLINA","6/13/2022","7.89","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA."," 24.873.633/0002-53","RUA CHICO DO BEY","635","","BOA VISTA","62508-425","ETANOL","6/13/2022","6.62","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA."," 24.873.633/0002-53","RUA CHICO DO BEY","635","","BOA VISTA","62508-425","GASOLINA ADITIVADA","6/13/2022","7.91","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA."," 24.873.633/0002-53","RUA CHICO DO BEY","635","","BOA VISTA","62508-425","DIESEL S10","6/13/2022","7.78","","R$ / litro","BRANCA",""
"NE","CE","JUAZEIRO DO NORTE","SJ -PETROLEO LTDA"," 03.462.989/0001-43","AVENIDA VIRGILIO TAVORA","1100","","TIMBAUBA","63020-470","DIESEL S10","6/14/2022","7.15","","R$ / litro","RAIZEN",""
"NE","CE","JUAZEIRO DO NORTE","SJ -PETROLEO LTDA"," 03.462.989/0001-43","AVENIDA VIRGILIO TAVORA","1100","","TIMBAUBA","63020-470","GASOLINA ADITIVADA","6/14/2022","7.43","","R$ / litro","RAIZEN",""
"NE","CE","JUAZEIRO DO NORTE","SJ -PETROLEO LTDA"," 03.462.989/0001-43","AVENIDA VIRGILIO TAVORA","1100","","TIMBAUBA","63020-470","DIESEL","6/14/2022","6.89","","R$ / litro","RAIZEN",""
"NE","CE","JUAZEIRO DO NORTE","SJ -PETROLEO LTDA"," 03.462.989/0001-43","AVENIDA VIRGILIO TAVORA","1100","","TIMBAUBA","63020-470","ETANOL","6/14/2022","6.09","","R$ / litro","RAIZEN",""
"NE","CE","JUAZEIRO DO NORTE","SJ -PETROLEO LTDA"," 03.462.989/0001-43","AVENIDA VIRGILIO TAVORA","1100","","TIMBAUBA","63020-470","GASOLINA","6/14/2022","7.23","","R$ / litro","RAIZEN",""
